op_index,elapsed_s,latency_us,op
509,0.001366,7.214000,get
510,0.001366,0.438000,get
511,0.001376,8.937000,get
512,0.001378,1.938000,put
513,0.001379,0.196000,get
514,0.001380,1.497000,get
515,0.001384,3.017000,put
516,0.001384,0.313000,get
517,0.001385,0.218000,get
518,0.001385,0.245000,get
519,0.001385,0.313000,get
520,0.001388,1.993000,put
521,0.001390,1.790000,put
522,0.001391,0.330000,get
523,0.001392,1.297000,get
524,0.001393,0.266000,get
525,0.001406,12.044000,get
526,0.001408,1.578000,get
527,0.001408,0.321000,get
528,0.001410,1.425000,get
529,0.001411,1.189000,get
530,0.001415,3.054000,put
531,0.001415,0.218000,get
532,0.001417,1.736000,put
533,0.001417,0.305000,get
534,0.001420,1.952000,get
535,0.001422,1.782000,put
536,0.001423,1.223000,get
537,0.001425,1.791000,put
538,0.001429,4.000000,get
539,0.001431,1.108000,get
540,0.001432,1.123000,get
541,0.001436,3.446000,put
542,0.001444,6.927000,get
543,0.001446,1.869000,put
544,0.001447,0.319000,get
545,0.001449,1.803000,put
546,0.001449,0.200000,get
547,0.001454,4.136000,get
548,0.001454,0.347000,get
549,0.001456,1.816000,get
550,0.001459,1.831000,put
551,0.001459,0.229000,get
552,0.001466,6.443000,put
553,0.001468,1.788000,get
554,0.001470,1.724000,get
555,0.001470,0.188000,get
556,0.001471,0.261000,get
557,0.001471,0.258000,get
558,0.001472,1.087000,get
559,0.001482,9.083000,get
560,0.001484,1.887000,put
561,0.001485,0.237000,get
562,0.001493,8.299000,get
563,0.001499,5.320000,get
564,0.001503,3.973000,get
565,0.001505,1.095000,get
566,0.001507,1.935000,put
567,0.001508,1.205000,get
568,0.001511,1.821000,put
569,0.001511,0.211000,get
570,0.001511,0.277000,get
571,0.001515,3.008000,put
572,0.001515,0.221000,get
573,0.001517,1.784000,put
574,0.001519,1.108000,get
575,0.001521,1.795000,put
576,0.001522,1.291000,get
577,0.001528,4.615000,get
578,0.001530,1.846000,put
579,0.001530,0.200000,get
580,0.001530,0.253000,get
581,0.001534,2.913000,put
582,0.001534,0.218000,get
583,0.001536,1.730000,put
584,0.001536,0.189000,get
585,0.001538,1.744000,get
586,0.001540,1.927000,put
587,0.001543,1.897000,put
588,0.001543,0.196000,get
589,0.001544,1.182000,get
590,0.001548,3.238000,put
591,0.001550,1.651000,put
592,0.001550,0.378000,get
593,0.001551,0.175000,get
594,0.001553,1.766000,put
595,0.001556,3.373000,put
596,0.001559,1.973000,get
597,0.001566,6.700000,get
598,0.001568,1.993000,put
599,0.001569,0.201000,get
600,0.001576,6.925000,get
601,0.001576,0.305000,get
602,0.001577,0.405000,get
603,0.001579,1.975000,put
604,0.001580,0.282000,get
605,0.001582,1.810000,put
606,0.001582,0.278000,get
607,0.001583,0.270000,get
608,0.001583,0.270000,get
609,0.001585,1.425000,get
610,0.001585,0.185000,get
611,0.001587,1.128000,get
612,0.001592,4.856000,get
613,0.001592,0.192000,get
614,0.001594,1.325000,get
615,0.001598,3.957000,put
616,0.001600,1.728000,get
617,0.001600,0.262000,get
618,0.001601,0.287000,get
619,0.001601,0.181000,get
620,0.001602,0.373000,get
621,0.001602,0.245000,get
622,0.001602,0.175000,get
623,0.001604,1.827000,put
624,0.001611,1.825000,put
625,0.001612,0.310000,get
626,0.001612,0.280000,get
627,0.001615,1.732000,put
628,0.001615,0.194000,get
629,0.001618,2.836000,put
630,0.001618,0.209000,get
631,0.001619,0.178000,get
632,0.001623,4.064000,get
633,0.001625,1.293000,get
634,0.001625,0.191000,get
635,0.001627,1.753000,put
636,0.001627,0.256000,get
637,0.001629,1.594000,put
