op_index,elapsed_s,latency_us,op
651,0.001678,1.310000,get
652,0.001679,0.214000,get
653,0.001679,0.331000,get
654,0.001682,2.044000,put
655,0.001682,0.223000,get
656,0.001682,0.270000,get
657,0.001686,3.101000,put
658,0.001700,13.769000,get
659,0.001702,2.092000,put
660,0.001703,0.288000,get
661,0.001703,0.193000,get
662,0.001705,1.798000,put
663,0.001708,2.038000,put
664,0.001710,1.850000,get
665,0.001714,4.439000,get
666,0.001715,0.294000,get
667,0.001715,0.244000,get
668,0.001716,0.198000,get
669,0.001720,3.170000,get
670,0.001721,1.290000,get
671,0.001723,1.299000,get
672,0.001724,0.347000,get
673,0.001724,0.262000,get
674,0.001726,2.172000,get
675,0.001728,1.813000,get
676,0.001732,3.180000,put
677,0.001732,0.215000,get
678,0.001741,7.774000,get
679,0.001743,1.894000,put
680,0.001748,4.875000,get
681,0.001750,1.169000,get
682,0.001750,0.196000,get
683,0.001752,1.871000,put
684,0.001753,0.359000,get
685,0.001757,3.658000,put
686,0.001757,0.287000,get
687,0.001758,0.319000,get
688,0.001758,0.185000,get
689,0.001759,0.304000,get
690,0.001761,1.715000,get
691,0.001763,1.795000,put
692,0.001763,0.190000,get
693,0.001765,2.012000,get
694,0.001768,2.045000,put
695,0.001768,0.390000,get
696,0.001769,0.178000,get
697,0.001772,2.806000,get
698,0.001772,0.326000,get
699,0.001773,0.271000,get
700,0.001773,0.306000,get
701,0.001774,0.186000,get
702,0.001774,0.175000,get
703,0.001776,1.659000,get
704,0.001781,5.024000,get
705,0.001783,1.861000,put
706,0.001787,3.119000,put
707,0.001787,0.284000,get
708,0.001789,1.470000,get
709,0.001789,0.263000,get
710,0.001792,1.988000,put
711,0.001792,0.256000,get
712,0.001792,0.208000,get
713,0.001794,1.649000,get
714,0.001799,3.848000,get
715,0.001799,0.265000,get
716,0.001802,2.052000,put
717,0.001805,2.040000,put
718,0.001805,0.347000,get
719,0.001807,1.445000,get
720,0.001808,0.323000,get
721,0.001814,6.106000,get
722,0.001817,3.118000,put
723,0.001818,0.272000,get
724,0.001820,1.853000,put
725,0.001821,0.382000,get
726,0.001823,1.711000,put
727,0.001823,0.212000,get
728,0.001824,0.278000,get
729,0.001824,0.243000,get
730,0.001825,1.151000,get
731,0.001828,2.223000,get
732,0.001829,1.071000,get
733,0.001829,0.280000,get
734,0.001836,5.722000,get
735,0.001836,0.251000,get
736,0.001838,1.723000,put
737,0.001838,0.325000,get
738,0.001839,0.187000,get
739,0.001839,0.298000,get
740,0.001840,0.194000,get
741,0.001842,1.596000,get
742,0.001844,1.870000,get
743,0.001844,0.312000,get
744,0.001849,4.540000,get
745,0.001865,15.278000,put
746,0.001868,3.086000,get
747,0.001870,1.805000,put
748,0.001871,0.363000,get
749,0.001877,5.303000,get
750,0.001877,0.244000,get
751,0.001879,1.938000,put
752,0.001881,1.670000,put
753,0.001884,2.966000,put
754,0.001886,1.228000,get
755,0.001893,5.911000,get
756,0.001894,1.144000,get
757,0.001896,1.567000,get
758,0.001898,2.006000,put
759,0.001900,1.914000,put
760,0.001901,0.206000,get
761,0.001903,1.965000,get
762,0.001905,1.780000,put
763,0.001907,1.344000,get
764,0.001910,3.223000,put
765,0.001911,0.205000,get
766,0.001918,6.787000,get
767,0.001919,0.360000,get
768,0.001925,5.264000,get
769,0.001930,4.513000,get
770,0.001931,1.404000,get
771,0.001934,2.159000,get
772,0.001936,1.860000,put
773,0.001937,1.094000,get
774,0.001939,1.947000,put
775,0.001941,1.468000,get
776,0.001950,8.680000,get
777,0.001951,0.215000,get
778,0.001951,0.346000,get
779,0.001956,4.869000,get
780,0.001961,3.983000,get
781,0.001962,0.244000,get
782,0.001962,0.238000,get
783,0.001963,1.202000,get
784,0.001971,7.125000,get
785,0.001972,0.209000,get
786,0.001972,0.374000,get
787,0.001973,0.248000,get
788,0.001975,2.032000,get
789,0.001979,3.336000,put
790,0.001979,0.333000,get
791,0.001982,2.538000,get
792,0.001984,1.767000,put
793,0.001989,4.248000,get
794,0.001990,1.481000,get
795,0.001991,0.196000,get
796,0.001991,0.189000,get
797,0.001991,0.175000,get
798,0.001993,1.176000,get
799,0.001993,0.181000,get
800,0.001994,0.288000,get
801,0.001996,1.889000,put
802,0.002003,6.929000,get
803,0.002004,0.359000,get
804,0.002013,8.816000,get
805,0.002013,0.182000,get
806,0.002014,0.164000,get
807,0.002014,0.337000,get
808,0.002017,2.094000,get
809,0.002017,0.244000,get
810,0.002017,0.177000,get
811,0.002019,1.239000,get
812,0.002020,1.098000,get
813,0.002021,0.185000,get
814,0.002021,0.265000,get
815,0.002030,8.090000,get
816,0.002032,1.805000,get
817,0.002033,0.284000,get
818,0.002037,4.204000,get
819,0.002039,1.309000,get
820,0.002040,1.100000,get
821,0.002040,0.261000,get
822,0.002041,0.187000,get
823,0.002041,0.255000,get
824,0.002042,0.238000,get
825,0.002044,1.792000,get
826,0.002044,0.239000,get
827,0.002051,6.255000,get
828,0.002053,1.504000,get
829,0.002054,0.343000,get
830,0.002054,0.176000,get
831,0.002054,0.249000,get
832,0.002063,7.696000,get
833,0.002065,1.994000,put
834,0.002065,0.217000,get
835,0.002072,5.579000,get
836,0.002074,1.893000,get
837,0.002077,3.104000,put
838,0.002077,0.190000,get
839,0.002078,0.178000,get
840,0.002080,2.022000,get
841,0.002085,4.829000,get
842,0.002086,0.201000,get
843,0.002095,8.143000,get
844,0.002095,0.194000,get
845,0.002096,0.288000,get
846,0.002096,0.237000,get
847,0.002096,0.175000,get
848,0.002097,0.247000,get
849,0.002099,1.774000,put
850,0.002099,0.424000,get
851,0.002101,1.532000,get
852,0.002102,0.191000,get
853,0.002102,0.342000,get
854,0.002102,0.253000,get
855,0.002103,0.176000,get
856,0.002105,1.890000,put
857,0.002105,0.196000,get
858,0.002106,0.167000,get
859,0.002110,4.153000,get
860,0.002111,0.335000,get
861,0.002113,1.909000,put
862,0.002113,0.244000,get
863,0.002114,0.172000,get
864,0.002114,0.377000,get
865,0.002115,0.180000,get
866,0.002117,1.789000,get
867,0.002117,0.169000,get
868,0.002120,2.300000,get
869,0.002122,1.685000,get
870,0.002127,4.276000,get
871,0.002127,0.181000,get
872,0.002138,10.449000,get
873,0.002140,1.343000,get
874,0.002143,3.445000,put
875,0.002146,2.027000,put
876,0.002148,1.756000,put
877,0.002150,1.903000,get
878,0.002151,0.254000,get
879,0.002151,0.325000,get
880,0.002151,0.213000,get
881,0.002154,1.863000,put
882,0.002155,1.380000,get
883,0.002157,1.066000,get
884,0.002157,0.210000,get
885,0.002157,0.281000,get
886,0.002158,0.176000,get
887,0.002158,0.169000,get
888,0.002162,3.514000,put
889,0.002164,1.296000,get
890,0.002165,1.100000,get
891,0.002167,1.950000,put
892,0.002168,0.202000,get
893,0.002170,1.756000,put
894,0.002171,1.209000,get
895,0.002172,0.251000,get
896,0.002172,0.178000,get
897,0.002174,1.275000,get
898,0.002175,1.354000,get
899,0.002177,1.316000,get
900,0.002177,0.367000,get
901,0.002178,0.186000,get
902,0.002196,17.965000,get
903,0.002198,1.371000,get
904,0.002200,1.940000,put
905,0.002204,3.414000,put
906,0.002213,8.341000,get
907,0.002213,0.214000,get
908,0.002214,0.275000,get
909,0.002214,0.188000,get
