op_index,elapsed_s,latency_us,op
846,0.008423,12.331000,scan
847,0.008431,7.669000,scan
848,0.008439,7.656000,scan
849,0.008447,7.654000,scan
850,0.008455,7.647000,scan
851,0.008465,10.171000,scan
852,0.008484,18.263000,scan
853,0.008492,7.342000,scan
854,0.008503,10.656000,scan
855,0.008510,7.333000,scan
856,0.008518,7.288000,scan
857,0.008526,7.245000,scan
858,0.008533,7.304000,scan
859,0.008541,7.343000,scan
860,0.008550,8.220000,scan
861,0.008559,9.393000,scan
862,0.008580,19.797000,scan
863,0.008596,14.852000,scan
864,0.008604,7.532000,scan
865,0.008611,7.322000,scan
866,0.008619,7.375000,scan
867,0.008634,14.047000,scan
868,0.008641,7.369000,scan
869,0.008649,7.744000,scan
870,0.008659,8.816000,scan
871,0.008666,7.361000,scan
872,0.008674,7.357000,scan
873,0.008693,18.277000,scan
874,0.008701,7.741000,scan
875,0.008709,7.372000,scan
876,0.008717,7.285000,scan
877,0.008740,21.993000,scan
878,0.008747,7.426000,scan
879,0.008755,7.418000,scan
880,0.008765,9.459000,scan
881,0.008780,13.954000,scan
882,0.008788,7.507000,scan
883,0.008795,7.330000,scan
884,0.008803,7.228000,scan
885,0.008818,14.093000,scan
886,0.008828,9.775000,scan
887,0.008836,7.413000,scan
888,0.008843,7.440000,scan
889,0.008851,7.319000,scan
890,0.008859,7.319000,scan
891,0.008867,7.510000,scan
892,0.008874,7.236000,scan
893,0.008882,7.427000,scan
894,0.008890,7.456000,scan
895,0.008898,7.416000,scan
896,0.008913,14.641000,scan
897,0.008921,7.403000,scan
898,0.008928,7.407000,scan
899,0.008936,7.498000,scan
900,0.008944,7.406000,scan
901,0.008952,7.533000,scan
902,0.008960,7.304000,scan
903,0.008967,7.351000,scan
904,0.008975,7.333000,scan
905,0.008992,15.825000,scan
906,0.009005,12.612000,scan
907,0.009017,11.888000,scan
908,0.009025,7.349000,scan
909,0.009033,7.357000,scan
910,0.009048,14.652000,scan
911,0.009056,7.370000,scan
912,0.009066,9.222000,scan
913,0.009100,17.252000,scan
914,0.009108,7.775000,scan
915,0.009116,7.777000,scan
916,0.009124,7.752000,scan
917,0.009132,7.748000,scan
918,0.009140,7.639000,scan
919,0.009148,7.625000,scan
920,0.009156,7.652000,scan
921,0.009164,7.706000,scan
922,0.009172,7.694000,scan
923,0.009180,7.669000,scan
924,0.009188,7.594000,scan
925,0.009196,7.683000,scan
926,0.009204,7.661000,scan
927,0.009212,7.632000,scan
