op_index,elapsed_s,latency_us,op
519,0.001945,1.071000,get
520,0.001946,0.529000,get
521,0.001947,0.740000,get
522,0.001948,0.496000,get
523,0.001949,0.770000,get
524,0.001950,1.049000,get
525,0.001951,0.537000,get
526,0.001952,0.949000,get
527,0.001953,0.731000,get
528,0.001954,0.726000,get
529,0.001956,0.931000,get
530,0.001957,0.661000,get
531,0.001957,0.569000,get
532,0.001958,0.651000,get
533,0.001959,0.604000,get
534,0.001961,0.893000,get
535,0.001962,0.930000,get
536,0.001972,9.734000,put
537,0.001973,0.757000,get
538,0.001975,0.996000,get
539,0.001983,8.017000,put
540,0.001985,0.966000,get
541,0.001986,0.734000,get
542,0.001987,1.028000,get
543,0.001988,0.838000,get
544,0.002008,19.205000,put
545,0.002019,10.157000,put
546,0.002020,0.848000,get
547,0.002021,0.700000,get
548,0.002022,0.851000,get
549,0.002023,0.731000,get
550,0.002024,0.721000,get
551,0.002026,0.893000,get
552,0.002034,8.043000,put
553,0.002036,1.137000,get
554,0.002046,10.226000,put
555,0.002067,19.599000,put
556,0.002068,0.728000,get
557,0.002069,1.136000,get
558,0.002070,0.759000,get
559,0.002072,0.975000,get
560,0.002072,0.534000,get
561,0.002073,0.507000,get
562,0.002075,1.100000,get
563,0.002075,0.521000,get
564,0.002076,0.511000,get
565,0.002085,8.418000,put
566,0.002087,1.089000,get
567,0.002087,0.494000,get
568,0.002089,0.867000,get
569,0.002090,0.952000,get
570,0.002091,0.844000,get
571,0.002092,0.511000,get
572,0.002103,10.633000,put
573,0.002105,0.943000,get
574,0.002106,1.180000,get
575,0.002107,0.864000,get
576,0.002108,0.514000,get
577,0.002109,0.788000,get
578,0.002111,0.836000,get
579,0.002112,0.696000,get
580,0.002113,0.673000,get
581,0.002114,0.848000,get
582,0.002115,0.574000,get
583,0.002117,1.643000,get
584,0.002118,0.596000,get
585,0.002118,0.481000,get
586,0.002120,0.785000,get
587,0.002121,1.335000,get
588,0.002123,0.916000,get
589,0.002124,0.578000,get
590,0.002132,8.122000,put
591,0.002134,1.032000,get
592,0.002135,0.914000,get
593,0.002154,18.818000,put
594,0.002165,10.256000,put
595,0.002166,0.832000,get
596,0.002174,7.597000,put
597,0.002185,9.809000,put
598,0.002186,0.781000,get
599,0.002187,0.701000,get
600,0.002188,1.017000,get
601,0.002190,0.867000,get
602,0.002192,1.585000,get
603,0.002212,20.323000,put
604,0.002214,1.083000,get
605,0.002216,1.415000,get
606,0.002217,0.522000,get
607,0.002225,7.943000,put
608,0.002237,11.010000,put
609,0.002238,0.664000,get
610,0.002247,8.887000,put
611,0.002277,29.649000,put
612,0.002278,0.772000,get
613,0.002280,1.135000,get
614,0.002294,13.540000,put
615,0.002298,1.034000,get
616,0.002299,0.999000,get
617,0.002300,1.032000,get
618,0.002302,1.206000,get
619,0.002303,1.048000,get
620,0.002304,0.768000,get
621,0.002305,0.675000,get
622,0.002307,1.168000,get
623,0.002317,9.803000,put
624,0.002346,28.073000,put
